seller_sku,item_id_US,item_id_CA,BS_SKU,B_SKU,B_NZ_SKU
WP_Kreativa_64755_Sample,,3DJMVGAPU6ZK,,,
WP_Kreativa_64756,,2M9KHFCV06CO,64756,,
WP_Kreativa_64756_Sample,,66YQO2GUB7AF,,,
WP_Kreativa_64758,,30TKCUYIABAY,64758,,
WP_Kreativa_64758_Sample,,2VI6PMTZMYIC,,,
WP_Kreativa_64760,,1TABTD3JBIFI,,,
WP_Kreativa_64760_Sample,,4OPTWFR694CX,,,
WP_Kreativa_64761,,1CIQV8I006I1,64761,,
WP_Kreativa_64761_Sample,,6N037U0642SP,,,
WP_Kreativa_64763,,6OCB9HRVCN48,64763,,
WP_Kreativa_64763_Sample,,2ZW19INHUQOZ,,,
WP_Kreativa_64764,,7AWX2VMX8UM1,64764,,
WP_Kreativa_64764_Sample,,656Z3T6CT44J,,,
WP_Kreativa_64770,,7399PZ5DJRS4,64770,,
WP_Kreativa_64770_Sample,,5QCH6EQ790YQ,,,
WP_Kreativa_64771,,7343AIN20CPZ,64771,,
WP_Kreativa_64771_Sample,,5DCE6B9UCEO5,,,
WP_Kreativa_64772,,7GJM3XCP6YYS,64772,,
WP_Kreativa_64772_Sample,,5ROOU747GLSZ,,,
WP_Kreativa_64773,,3ZV66MAIHMFP,64773,,
WP_Kreativa_64773_Sample,,6EZKRUA6REG2,,,
WP_Kreativa_64774,,6UQ6HMSLPQPS,64774,,
WP_Kreativa_64774_Sample,,6K22VI6H7LK5,,,
WP_Kreativa_64775,,7BH7VT2L805E,64775,,
WP_Kreativa_64775_Sample,,32JDU11UZFI8,,,
WP_Kreativa_64776,,6C2EPQRIMQIO,64776,,
WP_Kreativa_64776_Sample,,2AV46UMQXT0Y,,,
WP_Kreativa_64777,,33I82P86YYF5,64777,,
WP_Kreativa_64777_Sample,,4NB43PWKHF7Q,,,
WP_Kreativa_64778,,724CVWPGGX39,64778,,
WP_Kreativa_64778_Sample,,3GRN806NYLO5,,,
WP_Kreativa_64779,,5XQEUIGVNG85,64779,,
WP_Kreativa_64779_Sample,,453AIO2PW0EA,,,
WP_Kreativa_64780,,2NAXZZ8QTWJU,64780,,
WP_Kreativa_64780_Sample,,2E0MAR5OKFWU,,,
WP_Kreativa_64782,,3U35BGBVD5EH,64782,,
WP_Kreativa_64782_Sample,,62CKA69JWBJ4,,,
WP_Kreativa_64784,,75OB30740TOI,64784,,
WP_Kreativa_64784_Sample,,6DR2NV1KTPEQ,,,
WP_Kreativa_64785,,4M2N7GBOOKYH,64785,,
WP_Kreativa_64785_Sample,,4YOLBY5LDOO5,,,
WP_Kreativa_64786,,4GJGMK884NXC,64786,,
WP_Kreativa_64786_Sample,,719Y0N61JT0O,,,
WP_Kreativa_64787,,1E5Z4CJ53QLP,64787,,
WP_Kreativa_64787_Sample,,2DJWZN2VJGAE,,,
WP_Kreativa_64788,,61ZGIM1XI9DU,64788,,
WP_Kreativa_64788_Sample,,6JWXQAXCDJTZ,,,
WP_Kreativa_64789,,652NAGNHMZ50,64789,,
WP_Kreativa_64789_Sample,,117UFJJ4DE6K,,,
WP_Kreativa_64790,,2J4J3H8Q29MP,64790,,
WP_Kreativa_64790_Sample,,6FSKBG48LFR7,,,
WP_Kreativa_64791,,66YS4YJAU5HK,64791,,
WP_Kreativa_64791_Sample,,6ZE6LPBXL1PI,,,
WP_Kreativa_64792,,1IFI7OQIJPLY,64792,,
WP_Kreativa_64792_Sample,,0SFO5FEXPU1R,,,
WP_Kreativa_64793,,3LVTM4TL1K8J,64793,,
WP_Kreativa_64793_Sample,,7FTBUB9YNK2T,,,
WP_Kreativa_64794,,4EYCEJB0Z0PK,64794,,
WP_Kreativa_64794_Sample,,37TM0W5L3PEX,,,
WP_Kreativa_64795,,6YXLIA46XQFA,64795,,
WP_Kreativa_64795,,6YXLIA46XQFA,64795,,
WP_Kreativa_64795_Sample,,2U3CQOS9ODSN,,,
WP_Kreativa_64796,,0YHPJ9UUUU6T,64796,,
WP_Kreativa_64796_Sample,,3EIZ2P5LXRTU,,,
WP_Kreativa_64797,,6NLA1JE0B04J,64797,,
WP_Kreativa_64797_Sample,,3ANVEOGO5UK5,,,
WP_Kreativa_64798,,2LPHJQW7DHVM,64798,,
WP_Kreativa_64798_Sample,,2V0CYMMXQW9C,,,
WP_Kreativa_64799,,4RX0XUGM7W4X,64799,,
WP_Kreativa_64799_Sample,,3IXM0LZ3IBTK,,,
WP_Kreativa_64801,,4XBIW04MT5PK,64801,,
WP_Kreativa_64801_Sample,,1U7TCMKZQW76,,,
WP_Kreativa_64874,,6DSG7IWV9EP3,64874,,
WP_Kreativa_64874,,6DSG7IWV9EP3,64874,,
WP_Kreativa_64874_Sample,,7E8HQ8LKK4DI,,,
WP_Kreativa_64875,,4UT1ZOSET109,64875,,
WP_Kreativa_64875_Sample,,2Y0Q18PG5ESM,,,
WP_Kreativa_64876,,4VA0SXKGE8IH,,,
WP_Kreativa_64876_Sample,,27V61Y3JTYAT,,,
WP_Kreativa_64877,,2SK8K7ENOLS6,64877,,
WP_Kreativa_64877_Sample,,5INB18QZFH0H,,,
WP_Kreativa_64878,,2T5YR60YABE8,,,
WP_Kreativa_64878_Sample,,79WL18DFFR3C,,,
WP_Kreativa_64879,,2PTVC5GGNSYV,64879,,
WP_Kreativa_64879_Sample,,1FZ877C7LDQC,,,
WP_Kreativa_64880,,3RKCRDNO76PZ,64880,,
WP_Kreativa_64880_Sample,,5ARJLSTEX428,,,
WP_Kreativa_64881,,4BXSXZAUWIIC,64881,,
WP_Kreativa_64881_Sample,,4N62SD7VTYGZ,,,
WP_Kreativa_64882,,2F46K4B7AO8X,64882,,
WP_Kreativa_64882_Sample,,3XHJQEC3ZVGK,,,
WP_Kreativa_64883,,4LNJBAU62C7N,64883,,
WP_Kreativa_64883_Sample,,7FUMWZB5USHZ,,,
WP_Kreativa_64884,,6KJBWWPNZIO8,64884,,
WP_Kreativa_64884_Sample,,7IN75EORK4P4,,,
WP_Kreativa_64885,,70D8ZI5WV6VC,64885,,
WP_Kreativa_64885_Sample,,3C539ITQR7TF,,,
WP_Kreativa_64886,,5W4S9B3B432H,64886,,
WP_Kreativa_64886_Sample,,48HW3QWQYRPK,,,
WP_Kreativa_64887,,51OQE4I1YBGO,64887,,
WP_Kreativa_64887_Sample,,136KR5FKSNTA,,,
WP_Kreativa_64888,,1OJY0YTXA616,64888,,
WP_Kreativa_64888_Sample,,15Y2HT2MYGIN,,,
WP_Kreativa_64889,,2M9JIGB44W9A,64889,,
WP_Kreativa_64889_Sample,,34G39KRO6ZYO,,,
WP_Kreativa_64890,,4JCBRIFQRF7A,,,
WP_Kreativa_64890_Sample,,4RTRKT6UGX8H,,,
WP_Kreativa_64891,,7EED0XE3EM78,,,
WP_Kreativa_64891_Sample,,3MUHZU9XMTOI,,,
WP_Kreativa_64892,,29589YCT51E0,64892,,
WP_Kreativa_64892,,29589YCT51E0,64892,,
WP_Kreativa_64892_Sample,,77OPU89ZXDZ9,,,
WP_Kreativa_64893,,59YO2WV82X6X,64893,,
WP_Kreativa_64893,,59YO2WV82X6X,64893,,
WP_Kreativa_64893_Sample,,13AB01X0W13P,,,
WP_Kreativa_64894,,5X50SC9WSHMV,64894,,
WP_Kreativa_64894,,5X50SC9WSHMV,64894,,
WP_Kreativa_64894_Sample,,4B7Q8KAPT3M9,,,
WP_Linea_30401,,3SUDSON71W2X,30401,,
WP_Linea_30401,,3SUDSON71W2X,30401,,
WP_Linea_30401_Sample,,40CB8NAU0P7R,,,
WP_Linea_30403,,6R140TA7502P,30403,,
WP_Linea_30403,,6R140TA7502P,30403,,
WP_Linea_30403_Sample,,79HZL5WE85L5,,,
WP_Linea_30413,,5KQBFAN9EXHD,30413,,
WP_Linea_30413,,5KQBFAN9EXHD,30413,,
WP_Linea_30413_Sample,,50N3FK3ELX5W,,,
WP_Linea_30415,,7HIXLDBAOPMS,30415,,
WP_Linea_30415,,7HIXLDBAOPMS,30415,,
WP_Linea_30415_Sample,,2W2VGKVSJM37,,,
WP_Linea_30416,,2F8J1MY55SG5,30416,,
WP_Linea_30416,,2F8J1MY55SG5,30416,,
WP_Linea_30416_Sample,,2ULI1P3AC302,,,
WP_Linea_30419,,1L9SRO68E9KD,30419,,
WP_Linea_30419,,1L9SRO68E9KD,30419,,
WP_Linea_30419_Sample,,5X7DL87EASFB,,,
WP_Linea_30435,,5FAVDPJI3U4Z,30435,,
WP_Linea_30435,,5FAVDPJI3U4Z,30435,,
WP_Linea_30435_Sample,,58LSXN3K7EEP,,,
WP_Linea_30439,,37J5UF8HN9HF,30439,,
WP_Linea_30439,,37J5UF8HN9HF,30439,,
WP_Linea_30439_Sample,,2EQM2G5XOSXK,,,
WP_Linea_30444,,5C6G5A8WQFMF,30444,,
WP_Linea_30444,,5C6G5A8WQFMF,30444,,
WP_Linea_30444_Sample,,3RZ6G1NR9OAX,,,
WP_Linea_30449,,0RO9SW0XQR2Y,30449,,
WP_Linea_30449,,0RO9SW0XQR2Y,30449,,
WP_Linea_30449_Sample,,3PH4UEWHTF49,,,
WP_Linea_30457,,66ET6FFTDG7D,30457,,
WP_Linea_30457,,66ET6FFTDG7D,30457,,
WP_Linea_30457_Sample,,5LUMBXC5K6QX,,,
WP_Linea_30463,,389PN4FDSL9G,30463,,
WP_Linea_30463,,389PN4FDSL9G,30463,,
WP_Linea_30463_Sample,,1WUU9U9SFFYX,,,
WP_Linea_30801,,18P2M26AQS2Z,30801,,
WP_Linea_30801,,18P2M26AQS2Z,30801,,
WP_Linea_30801_Sample,,48JV1MPY4I98,,,
WP_Linea_30809,,5V2CFC4OJAOW,30809,,
WP_Linea_30809,,5V2CFC4OJAOW,30809,,
WP_Linea_30809_Sample,,3SN3I78CV6KP,,,
WP_Linea_30810,,40K7DEQP424L,30810,,
WP_Linea_30810,,40K7DEQP424L,30810,,
WP_Linea_30810_Sample,,21CJFLRAK6M1,,,
WP_Linea_30814,,44HE9BRXT05L,30814,,
WP_Linea_30814,,44HE9BRXT05L,30814,,
WP_Linea_30814_Sample,,4FDO1T9YGTMS,,,
WP_Linea_30818,,1O2RKU0SQ67C,30818,,
WP_Linea_30818,,1O2RKU0SQ67C,30818,,
WP_Linea_30818_Sample,,6PB6652QFSHS,,,
WP_Linea_30819,,34TO03DFME4W,30819,,
WP_Linea_30819,,34TO03DFME4W,30819,,
WP_Linea_30819_Sample,,4TQTWOTGAY3B,,,
WP_Linea_30822,,3F3O4XLKV7LB,30822,,
WP_Linea_30822,,3F3O4XLKV7LB,30822,,
WP_Linea_30822_Sample,,127LAI1D7SKK,,,
WP_Linea_30827,,43BCO8I1H7OI,30827,,
WP_Linea_30827,,43BCO8I1H7OI,30827,,
WP_Linea_30827_Sample,,39P2JJHQVVH4,,,
WP_Linea_30832,,5FHYBBN76ENA,30832,,
WP_Linea_30832,,5FHYBBN76ENA,30832,,
WP_Linea_30832_Sample,,4N1K2WH3UWOY,,,
WP_Linea_30833,,4X0HT39G2K5H,30833,,
WP_Linea_30833,,4X0HT39G2K5H,30833,,
WP_Linea_30833_Sample,,0UAGNR6HLE7X,,,
WP_Linea_30834,,4V6O0HVMJ62G,30834,,
WP_Linea_30834,,4V6O0HVMJ62G,30834,,
WP_Linea_30834_Sample,,6SPK4OWQX8BY,,,
WP_Linea_30838,,240G1ANJE29R,30838,,
WP_Linea_30838,,240G1ANJE29R,30838,,
WP_Linea_30838_Sample,,4TFJRH99UIYX,,,
WP_Linea_30839,,1U6AAYXY67RK,30839,,
WP_Linea_30839,,1U6AAYXY67RK,30839,,
WP_Linea_30839_Sample,,3UFVGD5HT607,,,
WP_Linea_30844,,45CBFS2217UG,30844,,
WP_Linea_30844,,45CBFS2217UG,30844,,
WP_Linea_30844_Sample,,3CJB7F7Y5OLF,,,
WP_Linea_58414,,1ZBEM7UOGJOW,58414,,
WP_Linea_58414,,1ZBEM7UOGJOW,58414,,
WP_Linea_58414_Sample,,0WMFTJYEFT00,,,
WP_Linea_58415,,2XPVZ6O8LNN5,58415,,
WP_Linea_58415,,2XPVZ6O8LNN5,58415,,
WP_Linea_58415_Sample,,5PLHNXTDX0XX,,,
WP_Linea_58416,,61B0KRWZI3PK,58416,,
WP_Linea_58416,,61B0KRWZI3PK,58416,,
WP_Linea_58416_Sample,,4NZZVAKTIKFR,,,
WP_Linea_81835,,3XTLQMUO54LI,81835,,
WP_Linea_81835,,3XTLQMUO54LI,81835,,
WP_Linea_81835_Sample,,4C1B0LVANMK2,,,
WP_Linea_81837,,2AXP043MN454,81837,,
WP_Linea_81837,,2AXP043MN454,81837,,
WP_Linea_81837_Sample,,4KJRE4CT8MMV,,,
WP_Linea_81839,,4RRZYPB799IO,,,
WP_Linea_81839_Sample,,3U8MIERRJ7M8,,,
WP_Linea_81840,,58DFAN49UKNK,81840,,
WP_Linea_81840,,58DFAN49UKNK,81840,,
WP_Linea_81840_Sample,,0SHPN9E96P1Z,,,
WP_Linea_81843,,185PVWCU7299,81843,,
WP_Linea_81843,,185PVWCU7299,81843,,
WP_Linea_81843_Sample,,4XUE29T8SVN7,,,
WP_Linea_81847,,6ZKPEPOJRU4K,81847,,
WP_Linea_81847,,6ZKPEPOJRU4K,81847,,
WP_Linea_81847_Sample,,5OYHA0SWMCXS,,,
WP_Linea_81851,,2VG5ME3V0G07,81851,,
WP_Linea_81851,,2VG5ME3V0G07,81851,,
WP_Linea_81851_Sample,,1T4OBKRUOAZM,,,
WP_Linea_81861,,72T1FG8M5WLF,81861,,
WP_Linea_81861,,72T1FG8M5WLF,81861,,
WP_Linea_81861_Sample,,1CHW6Y63NHRX,,,
WP_Linea_81862,,4VGP3A16BOLS,81862,,
WP_Linea_81862,,4VGP3A16BOLS,81862,,
WP_Linea_81862_Sample,,7EOYHF7L8ULI,,,
WP_Linea_81863,,16YPF2ILAOGC,81863,,
WP_Linea_81863,,16YPF2ILAOGC,81863,,
WP_Linea_81863_Sample,,2FI7A80WZNI1,,,
WP_Linea_81878,,69YE8MC053GM,81878,,
WP_Linea_81878,,69YE8MC053GM,81878,,
WP_Linea_81878_Sample,,1H5YHKBGDJM1,,,
WP_Linea_81881,,4628AZIO52G4,81881,,
WP_Linea_81881,,4628AZIO52G4,81881,,
WP_Linea_81881_Sample,,4IRZ075H2A2C,,,
WP_Linea_81882,,6TE919PTEB1I,81882,,
WP_Linea_81882,,6TE919PTEB1I,81882,,
WP_Linea_81882_Sample,,5LKJY7FSO4PY,,,
WP_Linea_81898,,5FLZ0BR2SLMD,81898,,
WP_Linea_81898,,5FLZ0BR2SLMD,81898,,
WP_Linea_81898_Sample,,5TDPAOUPR0RS,,,
WP_Linea_81899,,245WS58WJESC,,,
WP_Linea_81899_Sample,,4SAXV50DAS5S,,,
WP_Linea_81927,,2J05BPBV93IL,81927,,
WP_Linea_81927,,2J05BPBV93IL,81927,,
WP_Linea_81927_Sample,,7ESB14QA6QW7,,,
WP_Linea_81928,,4B0N7T8II1IA,81928,,
WP_Linea_81928,,4B0N7T8II1IA,81928,,
WP_Linea_81928_Sample,,12HNSSXLMQDM,,,
WP_Linea_81931,,7IPGQYFCNLJB,81931,,
WP_Linea_81931,,7IPGQYFCNLJB,81931,,
WP_Linea_81931_Sample,,79EYGGMHJDNL,,,
WP_Linea_81932,,1RF5L0KFVU3G,81932,,
WP_Linea_81932,,1RF5L0KFVU3G,81932,,
WP_Linea_81932_Sample,,367NI5D5ZLHG,,,
WP_Linea_81937,,3JH8Q8S0QHJ8,81937,,
WP_Linea_81937,,3JH8Q8S0QHJ8,81937,,
WP_Linea_81937_Sample,,2M17FOXRLLNB,,,
WP_Linea_81941,,1JZ06LV8JACB,81941,,
WP_Linea_81941,,1JZ06LV8JACB,81941,,
WP_Linea_81941_Sample,,64FNJ25F8J47,,,
WP_Linea_81966,,4II9WVRPN2VK,81966,,
WP_Linea_81966,,4II9WVRPN2VK,81966,,
WP_Linea_81966_Sample,,6AU1AMXD7APY,,,
WP_Linea_81988,,7D43UWWDCT2A,81988,,
WP_Linea_81988,,7D43UWWDCT2A,81988,,
WP_Linea_81988_Sample,,4GIA2LWPRQ6F,,,
WP_Linea_81989,,3UUR38HTNIR7,81989,,
WP_Linea_81989,,3UUR38HTNIR7,81989,,
WP_Linea_81989_Sample,,6YM364QQ2GDH,,,
WP_Linea_82015,,2R9N8EF8F4FQ,82015,,
WP_Linea_82015,,2R9N8EF8F4FQ,82015,,
WP_Linea_82015_Sample,,4YW3Z8F8XYSJ,,,
WP_Linea_82017,,4CE3JQIE4SAH,82017,,
WP_Linea_82017,,4CE3JQIE4SAH,82017,,
WP_Linea_82017_Sample,,461OYOZV8KJ4,,,
WP_Linea_82018,,2HYBJCVHBURD,82018,,
WP_Linea_82018,,2HYBJCVHBURD,82018,,
WP_Linea_82018_Sample,,6OKKNE5QVV6T,,,
WP_Linea_82022,,6V6VP381025H,82022,,
WP_Linea_82022,,6V6VP381025H,82022,,
WP_Linea_82022_Sample,,3IQKMON6H33P,,,
WP_Linea_82023,,5503NGHY145G,82023,,
WP_Linea_82023,,5503NGHY145G,82023,,
WP_Linea_82023_Sample,,5NDWTSWRNPWG,,,
WP_Linea_82026,,2MIK8BGEOTDU,82026,,
WP_Linea_82026,,2MIK8BGEOTDU,82026,,
WP_Linea_82026_Sample,,58RU0JQ8WNL1,,,
WP_Linea_82047,,41K61S82WBNA,82047,,
WP_Linea_82047,,41K61S82WBNA,82047,,
WP_Linea_82047_Sample,,2S1AYLXO7FIW,,,
WP_Linea_82048,,5H68PTJGCN6U,82048,,
WP_Linea_82048,,5H68PTJGCN6U,82048,,
WP_Linea_82048_Sample,,2N13CU43MCS8,,,
WP_Linea_82049,,2547W8X7FKB4,82049,,
WP_Linea_82049,,2547W8X7FKB4,82049,,
WP_Linea_82049_Sample,,1AA2BC8O3BBC,,,
WP_Linea_82050,,4W13XJ6RABWX,82050,,
WP_Linea_82050,,4W13XJ6RABWX,82050,,
WP_Linea_82050_Sample,,3EDC5SO65RLH,,,
WP_Linea_82051,,4M8QGBRPTJQ1,82051,,
WP_Linea_82051,,4M8QGBRPTJQ1,82051,,
WP_Linea_82051_Sample,,318D9RCCWIS1,,,
WP_Linea_82052,,42G5YDID3ES3,82052,,
WP_Linea_82052,,42G5YDID3ES3,82052,,
WP_Linea_82052_Sample,,22SNDK35IYPH,,,
WP_Linea_82074,,5T5PGHA4WAW4,82074,,
WP_Linea_82074,,5T5PGHA4WAW4,82074,,
WP_Linea_82074_Sample,,2BP64JYXYFD5,,,
WP_Linea_82075,,14GX5LV44JFD,82075,,
WP_Linea_82075,,14GX5LV44JFD,82075,,
WP_Linea_82075_Sample,,1MQJRQ76GIFG,,,
WP_Linea_82076,,51ZHHJRA6ZYP,82076,,
WP_Linea_82076,,51ZHHJRA6ZYP,82076,,
WP_Linea_82076_Sample,,2B9MC94JEUKC,,,
WP_Linea_82083,,2I6T5K3AD3VT,82083,,
WP_Linea_82083,,2I6T5K3AD3VT,82083,,
WP_Linea_82083_Sample,,6HDVLHBHTJD1,,,
WP_Linea_82084,,4O2COTIXJDE9,82084,,
WP_Linea_82084,,4O2COTIXJDE9,82084,,
WP_Linea_82084_Sample,,6OM7QYTAVBB5,,,
WP_Linea_82086,,7E5YXVF1RLY8,82086,,
WP_Linea_82086,,7E5YXVF1RLY8,82086,,
WP_Linea_82086_Sample,,61PZR3J0AGQ1,,,
WP_Linea_82091,,6V1FPUJ69C77,82091,,
WP_Linea_82091,,6V1FPUJ69C77,82091,,
WP_Linea_82091_Sample,,2L4SZC0DR7MR,,,
WP_Linea_82092,,1FWOMOBIUOIL,82092,,
WP_Linea_82092,,1FWOMOBIUOIL,82092,,
WP_Linea_82092_Sample,,2WHJWVYQMYVP,,,
WP_MEISTERVLIES5_103512,,1MEXB87T7QIQ,1035-12,,
WP_MEISTERVLIES5_103512,,1MEXB87T7QIQ,1035-12,,
WP_MEISTERVLIES5_103512_Sample,,7D2R2WPGECZT,,,
WP_MEISTERVLIES5_103611,,42ZYI723UU02,1036-11,,
WP_MEISTERVLIES5_103611,,42ZYI723UU02,1036-11,,
WP_MEISTERVLIES5_103611_Sample,,4W62ITU38O8K,,,
WP_MEISTERVLIES5_103819,,61ALG7XY3BMJ,1038-19,,
WP_MEISTERVLIES5_103819,,61ALG7XY3BMJ,1038-19,,
WP_MEISTERVLIES5_103819_Sample,,6NXF3YLKCKPU,,,
WP_MEISTERVLIES5_103918,,508PWJ96I9ZX,1039-18,,
WP_MEISTERVLIES5_103918,,508PWJ96I9ZX,1039-18,,
WP_MEISTERVLIES5_103918_Sample,,5BP3I4L8KA1D,,,
WP_MEISTERVLIES5_104113,,6PHIQ00BOBC4,1041-13,,
WP_MEISTERVLIES5_104113,,6PHIQ00BOBC4,1041-13,,
WP_MEISTERVLIES5_104113_Sample,,4BF2M0EB11UW,,,
WP_MEISTERVLIES5_104519,,4H8VIDRCGHTS,1045-19,,
WP_MEISTERVLIES5_104519,,4H8VIDRCGHTS,1045-19,,
WP_MEISTERVLIES5_104519_Sample,,2DZLI1DS87IG,,,
WP_MEISTERVLIES5_141019,,7BOZAXFPOAKJ,1410-19,,
WP_MEISTERVLIES5_141019,,7BOZAXFPOAKJ,1410-19,,
WP_MEISTERVLIES5_141019_Sample,,2XCG0C9COQHD,,,
WP_MEISTERVLIES5_141118,,7GUZKHLU7EH3,1411-18,,
WP_MEISTERVLIES5_141118,,7GUZKHLU7EH3,1411-18,,
WP_MEISTERVLIES5_141118_Sample,,3T6SX5N29LVT,,,
WP_MEISTERVLIES5_141217,,1FOR6IDA9XBY,1412-17,,
WP_MEISTERVLIES5_141217,,1FOR6IDA9XBY,1412-17,,
WP_MEISTERVLIES5_141217_Sample,,2WL6EZDTS3U0,,,
WP_MEISTERVLIES5_141415,,165S2KYXMDQO,1414-15,,
WP_MEISTERVLIES5_141415,,165S2KYXMDQO,1414-15,,
WP_MEISTERVLIES5_141415_Sample,,4YJEQAYVB2K8,,,
WP_MEISTERVLIES5_141514,,61CKEZ6RCYUA,1415-14,,
WP_MEISTERVLIES5_141514,,61CKEZ6RCYUA,1415-14,,
WP_MEISTERVLIES5_141514_Sample,,1SOFQL3YDK6Q,,,
WP_MEISTERVLIES5_164919,,65ZPA25Q1MPU,1649-19,,
WP_MEISTERVLIES5_164919,,65ZPA25Q1MPU,1649-19,,
WP_MEISTERVLIES5_164919_Sample,,7JW6O19A6F9C,,,
WP_MEISTERVLIES5_167415,,2WTV4U73OU60,1674-15,,
WP_MEISTERVLIES5_167415,,2WTV4U73OU60,1674-15,,
WP_MEISTERVLIES5_167415_Sample,,3CWKDB67I5H1,,,
WP_MEISTERVLIES5_167514,,3THJ058OWNB8,1675-14,,
WP_MEISTERVLIES5_167514,,3THJ058OWNB8,1675-14,,
WP_MEISTERVLIES5_167514_Sample,,3HV6FJ0ILTG4,,,
WP_MEISTERVLIES5_167613,,7G97PNZ3G29W,1676-13,,
WP_MEISTERVLIES5_167613,,7G97PNZ3G29W,1676-13,,
WP_MEISTERVLIES5_167613_Sample,,3TF9EFPUTTTU,,,
WP_MEISTERVLIES5_168214,,6RAL3XSP40GY,1682-14,,
WP_MEISTERVLIES5_168214,,6RAL3XSP40GY,1682-14,,
WP_MEISTERVLIES5_168214_Sample,,3GUFJ2YVMJHJ,,,
WP_MEISTERVLIES5_168917,,38XPYY9DNXFT,1689-17,,
WP_MEISTERVLIES5_168917,,38XPYY9DNXFT,1689-17,,
WP_MEISTERVLIES5_168917_Sample,,4NKH54SR4D6T,,,
WP_MEISTERVLIES5_169112,,2S6O2FV9TR9W,1691-12,,
WP_MEISTERVLIES5_169112,,2S6O2FV9TR9W,1691-12,,
WP_MEISTERVLIES5_169112_Sample,,7CIGSNPW18QU,,,
WP_MEISTERVLIES5_182418,,4LBAUX88ISZ8,1824-18,,
WP_MEISTERVLIES5_182418,,4LBAUX88ISZ8,1824-18,,
WP_MEISTERVLIES5_182418_Sample,,2VJ1D2R7PDZN,,,
WP_MEISTERVLIES5_182616,,3E5CMDLLCFU1,1826-16,,
WP_MEISTERVLIES5_182616,,3E5CMDLLCFU1,1826-16,,
WP_MEISTERVLIES5_182616_Sample,,72UV92NK4QG8,,,
WP_MEISTERVLIES5_200013,,61SS1ZGB9D7O,2000-13,,
WP_MEISTERVLIES5_200013,,61SS1ZGB9D7O,2000-13,,
WP_MEISTERVLIES5_200013_Sample,,3OBTW66Z54OI,,,
WP_MEISTERVLIES5_242617,,1Y9OVA759W5Z,2426-17,,
WP_MEISTERVLIES5_242617,,1Y9OVA759W5Z,2426-17,,
WP_MEISTERVLIES5_242617_Sample,,4JOJ1X156DM8,,,
WP_MEISTERVLIES5_243515,,53JLBYILBWK6,2435-15,,
WP_MEISTERVLIES5_243515,,53JLBYILBWK6,2435-15,,
WP_MEISTERVLIES5_243515_Sample,,2M3B0B91X7CQ,,,
WP_MEISTERVLIES5_243713,,2ISZF21B281L,2437-13,,
WP_MEISTERVLIES5_243713,,2ISZF21B281L,2437-13,,
WP_MEISTERVLIES5_243713_Sample,,4GIAINM226UP,,,
WP_MEISTERVLIES5_244918,,19Y3R826RSGV,2449-18,,
WP_MEISTERVLIES5_244918,,19Y3R826RSGV,2449-18,,
WP_MEISTERVLIES5_244918_Sample,,1SR6QQLPV2UW,,,
WP_MEISTERVLIES5_245816,,18EAEB1RMKL5,2458-16,,
WP_MEISTERVLIES5_245816,,18EAEB1RMKL5,2458-16,,
WP_MEISTERVLIES5_245816_Sample,,7CER6D6KJNS5,,,
WP_MEISTERVLIES5_247018,,4E9QEONZYGCA,2470-18,,
WP_MEISTERVLIES5_247018,,4E9QEONZYGCA,2470-18,,
WP_MEISTERVLIES5_247018_Sample,,1YIOAAGL75CW,,,
WP_MEISTERVLIES5_247216,,780Y8DRPYHPF,2472-16,,
WP_MEISTERVLIES5_247216,,780Y8DRPYHPF,2472-16,,
WP_MEISTERVLIES5_247216_Sample,,2HQ34P0CL0PS,,,
WP_MEISTERVLIES5_247513,,392H8F9BXLRK,2475-13,,
WP_MEISTERVLIES5_247513,,392H8F9BXLRK,2475-13,,
WP_MEISTERVLIES5_247513_Sample,,24HRHY3UXPWL,,,
WP_MEISTERVLIES5_248718,,2UQTNR42VU7C,2487-18,,
WP_MEISTERVLIES5_248718,,2UQTNR42VU7C,2487-18,,
WP_MEISTERVLIES5_248718_Sample,,1TR8L3WPE3IT,,,
WP_MEISTERVLIES5_250513,,6A5Q19F2E203,2505-13,,
WP_MEISTERVLIES5_250513,,6A5Q19F2E203,2505-13,,
WP_MEISTERVLIES5_250513_Sample,,5J6QWTFB35ZB,,,
WP_MEISTERVLIES5_251213,,7GJZ1LTZ6FMR,2512-13,,
WP_MEISTERVLIES5_251213,,7GJZ1LTZ6FMR,2512-13,,
WP_MEISTERVLIES5_251213_Sample,,6NI5HJHJCW9U,,,
WP_MEISTERVLIES5_260413,,77CC20PMUGRQ,2604-13,,
WP_MEISTERVLIES5_260413,,77CC20PMUGRQ,2604-13,,
WP_MEISTERVLIES5_260413_Sample,,70O5AJI6Q2UB,,,
WP_MEISTERVLIES5_262516,,6W70QHC2RQZO,2625-16,,
WP_MEISTERVLIES5_262516,,6W70QHC2RQZO,2625-16,,
WP_MEISTERVLIES5_262516_Sample,,5NZJ5SEDQLVL,,,
WP_MEISTERVLIES5_265616,,5HDLDXPOSVB4,2656-16,,
WP_MEISTERVLIES5_265616,,5HDLDXPOSVB4,2656-16,,
WP_MEISTERVLIES5_265616_Sample,,7HAV29LLNAO2,,,
WP_MEISTERVLIES5_305817,,2EJ12IJOWZHJ,3058-17,,
WP_MEISTERVLIES5_305817,,2EJ12IJOWZHJ,3058-17,,
WP_MEISTERVLIES5_305817_Sample,,1ERSW7YRR16L,,,
